@ingestionTime,@timestamp,IngestDelaySecs,IngestDelayMins,TimeStampEpoch,SentTimeEpoch,SentTime,TimeStampDelaySec,srcAddr,srcPort,dstAddr,dstPort
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180977,2022-03-02 00:29:37.000,4,10.0.1.104,47729,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180978,2022-03-02 00:29:38.000,3,10.0.1.104,47730,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180979,2022-03-02 00:29:39.000,2,10.0.1.104,47731,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180980,2022-03-02 00:29:40.000,1,10.0.1.104,47732,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180981,2022-03-02 00:29:41.000,0,10.0.1.104,47733,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180982,2022-03-02 00:29:42.000,-1,10.0.1.104,47734,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180983,2022-03-02 00:29:43.000,-2,10.0.1.104,47735,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180984,2022-03-02 00:29:44.000,-3,10.0.1.104,47736,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180985,2022-03-02 00:29:45.000,-4,10.0.1.104,47737,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180986,2022-03-02 00:29:46.000,-5,10.0.1.104,47738,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180987,2022-03-02 00:29:47.000,-6,10.0.1.104,47739,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646180988,2022-03-02 00:29:48.000,56,10.0.1.104,47740,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180989,2022-03-02 00:29:49.000,-8,10.0.1.104,47741,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180990,2022-03-02 00:29:50.000,-9,10.0.1.104,47742,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180991,2022-03-02 00:29:51.000,-10,10.0.1.104,47743,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180992,2022-03-02 00:29:52.000,-11,10.0.1.104,47744,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180993,2022-03-02 00:29:53.000,-12,10.0.1.104,47745,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180994,2022-03-02 00:29:54.000,-13,10.0.1.104,47746,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180995,2022-03-02 00:29:55.000,-14,10.0.1.104,47747,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180996,2022-03-02 00:29:56.000,-15,10.0.1.104,47748,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180997,2022-03-02 00:29:57.000,-16,10.0.1.104,47749,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180998,2022-03-02 00:29:58.000,-17,10.0.1.104,47750,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646180999,2022-03-02 00:29:59.000,-18,10.0.1.104,47751,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181000,2022-03-02 00:30:00.000,-19,10.0.1.104,47752,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181001,2022-03-02 00:30:01.000,-20,10.0.1.104,47753,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181002,2022-03-02 00:30:02.000,-21,10.0.1.104,47754,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181003,2022-03-02 00:30:03.000,-22,10.0.1.104,47755,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181004,2022-03-02 00:30:04.000,-23,10.0.1.104,47756,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181005,2022-03-02 00:30:05.000,-24,10.0.1.104,47757,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181006,2022-03-02 00:30:06.000,-25,10.0.1.104,47758,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181007,2022-03-02 00:30:07.000,-26,10.0.1.104,47759,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181008,2022-03-02 00:30:08.000,-27,10.0.1.104,47760,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181009,2022-03-02 00:30:09.000,35,10.0.1.104,47761,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181010,2022-03-02 00:30:10.000,-29,10.0.1.104,47762,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181011,2022-03-02 00:30:11.000,-30,10.0.1.104,47763,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181012,2022-03-02 00:30:12.000,-31,10.0.1.104,47764,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181013,2022-03-02 00:30:13.000,-32,10.0.1.104,47765,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181014,2022-03-02 00:30:14.000,30,10.0.1.104,47766,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181015,2022-03-02 00:30:15.000,-34,10.0.1.104,47767,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181016,2022-03-02 00:30:16.000,-35,10.0.1.104,47768,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181017,2022-03-02 00:30:17.000,27,10.0.1.104,47769,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181018,2022-03-02 00:30:18.000,26,10.0.1.104,47770,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181019,2022-03-02 00:30:19.000,25,10.0.1.104,47771,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181020,2022-03-02 00:30:20.000,-39,10.0.1.104,47772,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181021,2022-03-02 00:30:21.000,-40,10.0.1.104,47773,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181022,2022-03-02 00:30:22.000,22,10.0.1.104,47774,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181023,2022-03-02 00:30:23.000,-42,10.0.1.104,47775,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181024,2022-03-02 00:30:24.000,-43,10.0.1.104,47776,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181025,2022-03-02 00:30:25.000,19,10.0.1.104,47777,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181026,2022-03-02 00:30:26.000,-45,10.0.1.104,47778,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181027,2022-03-02 00:30:27.000,17,10.0.1.104,47779,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:29:41.000,471.727,7.8621,1646180981,1646181028,2022-03-02 00:30:28.000,-47,10.0.1.104,47780,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181029,2022-03-02 00:30:29.000,15,10.0.1.104,47781,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181030,2022-03-02 00:30:30.000,14,10.0.1.104,47782,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181031,2022-03-02 00:30:31.000,13,10.0.1.104,47783,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181032,2022-03-02 00:30:32.000,12,10.0.1.104,47784,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181033,2022-03-02 00:30:33.000,11,10.0.1.104,47785,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181034,2022-03-02 00:30:34.000,10,10.0.1.104,47786,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181035,2022-03-02 00:30:35.000,9,10.0.1.104,47787,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181036,2022-03-02 00:30:36.000,8,10.0.1.104,47788,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181037,2022-03-02 00:30:37.000,7,10.0.1.104,47789,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181038,2022-03-02 00:30:38.000,6,10.0.1.104,47790,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181039,2022-03-02 00:30:39.000,5,10.0.1.104,47791,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181040,2022-03-02 00:30:40.000,4,10.0.1.104,47792,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181041,2022-03-02 00:30:41.000,3,10.0.1.104,47793,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181042,2022-03-02 00:30:42.000,2,10.0.1.104,47794,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181043,2022-03-02 00:30:43.000,1,10.0.1.104,47795,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181044,2022-03-02 00:30:44.000,0,10.0.1.104,47796,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181045,2022-03-02 00:30:45.000,-1,10.0.1.104,47797,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181046,2022-03-02 00:30:46.000,-2,10.0.1.104,47798,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181047,2022-03-02 00:30:47.000,-3,10.0.1.104,47799,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181048,2022-03-02 00:30:48.000,53,10.0.1.104,47800,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181049,2022-03-02 00:30:49.000,-5,10.0.1.104,47801,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181050,2022-03-02 00:30:50.000,-6,10.0.1.104,47802,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181051,2022-03-02 00:30:51.000,50,10.0.1.104,47803,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181052,2022-03-02 00:30:52.000,-8,10.0.1.104,47804,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181053,2022-03-02 00:30:53.000,-9,10.0.1.104,47805,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181054,2022-03-02 00:30:54.000,47,10.0.1.104,47806,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181055,2022-03-02 00:30:55.000,46,10.0.1.104,47807,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181056,2022-03-02 00:30:56.000,-12,10.0.1.104,47808,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181057,2022-03-02 00:30:57.000,44,10.0.1.104,47809,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181058,2022-03-02 00:30:58.000,-14,10.0.1.104,47810,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181059,2022-03-02 00:30:59.000,-15,10.0.1.104,47811,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181060,2022-03-02 00:31:00.000,-16,10.0.1.104,47812,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181061,2022-03-02 00:31:01.000,-17,10.0.1.104,47813,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181062,2022-03-02 00:31:02.000,-18,10.0.1.104,47814,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181063,2022-03-02 00:31:03.000,-19,10.0.1.104,47815,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181064,2022-03-02 00:31:04.000,-20,10.0.1.104,47816,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181065,2022-03-02 00:31:05.000,-21,10.0.1.104,47817,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181066,2022-03-02 00:31:06.000,-22,10.0.1.104,47818,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181067,2022-03-02 00:31:07.000,-23,10.0.1.104,47819,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181068,2022-03-02 00:31:08.000,33,10.0.1.104,47820,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181069,2022-03-02 00:31:09.000,32,10.0.1.104,47821,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181070,2022-03-02 00:31:10.000,-26,10.0.1.104,47822,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181071,2022-03-02 00:31:11.000,-27,10.0.1.104,47823,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181072,2022-03-02 00:31:12.000,29,10.0.1.104,47824,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181073,2022-03-02 00:31:13.000,28,10.0.1.104,47825,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181074,2022-03-02 00:31:14.000,27,10.0.1.104,47826,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181075,2022-03-02 00:31:15.000,-31,10.0.1.104,47827,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181076,2022-03-02 00:31:16.000,25,10.0.1.104,47828,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181077,2022-03-02 00:31:17.000,24,10.0.1.104,47829,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181078,2022-03-02 00:31:18.000,23,10.0.1.104,47830,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181079,2022-03-02 00:31:19.000,22,10.0.1.104,47831,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181080,2022-03-02 00:31:20.000,21,10.0.1.104,47832,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181081,2022-03-02 00:31:21.000,20,10.0.1.104,47833,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181082,2022-03-02 00:31:22.000,19,10.0.1.104,47834,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181083,2022-03-02 00:31:23.000,18,10.0.1.104,47835,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181084,2022-03-02 00:31:24.000,17,10.0.1.104,47836,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181085,2022-03-02 00:31:25.000,16,10.0.1.104,47837,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181086,2022-03-02 00:31:26.000,15,10.0.1.104,47838,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181087,2022-03-02 00:31:27.000,14,10.0.1.104,47839,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181088,2022-03-02 00:31:28.000,13,10.0.1.104,47840,18.209.225.131,7777
2022-03-02 00:37:32.727,2022-03-02 00:30:44.000,408.727,6.8121,1646181044,1646181089,2022-03-02 00:31:29.000,-45,10.0.1.104,47841,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181090,2022-03-02 00:31:30.000,11,10.0.1.104,47842,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181091,2022-03-02 00:31:31.000,10,10.0.1.104,47843,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181092,2022-03-02 00:31:32.000,9,10.0.1.104,47844,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181093,2022-03-02 00:31:33.000,8,10.0.1.104,47845,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181094,2022-03-02 00:31:34.000,7,10.0.1.104,47846,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181095,2022-03-02 00:31:35.000,6,10.0.1.104,47847,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181096,2022-03-02 00:31:36.000,5,10.0.1.104,47848,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181097,2022-03-02 00:31:37.000,4,10.0.1.104,47849,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181098,2022-03-02 00:31:38.000,3,10.0.1.104,47850,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181099,2022-03-02 00:31:39.000,2,10.0.1.104,47851,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181100,2022-03-02 00:31:40.000,1,10.0.1.104,47852,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181101,2022-03-02 00:31:41.000,0,10.0.1.104,47853,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181102,2022-03-02 00:31:42.000,-1,10.0.1.104,47854,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181103,2022-03-02 00:31:43.000,-2,10.0.1.104,47855,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181104,2022-03-02 00:31:44.000,-3,10.0.1.104,47856,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181105,2022-03-02 00:31:45.000,-4,10.0.1.104,47857,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181106,2022-03-02 00:31:46.000,-5,10.0.1.104,47858,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181107,2022-03-02 00:31:47.000,-6,10.0.1.104,47859,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181108,2022-03-02 00:31:48.000,-7,10.0.1.104,47860,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181109,2022-03-02 00:31:49.000,-8,10.0.1.104,47861,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181110,2022-03-02 00:31:50.000,-9,10.0.1.104,47862,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181111,2022-03-02 00:31:51.000,-10,10.0.1.104,47863,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181112,2022-03-02 00:31:52.000,49,10.0.1.104,47864,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181113,2022-03-02 00:31:53.000,-12,10.0.1.104,47865,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181114,2022-03-02 00:31:54.000,-13,10.0.1.104,47866,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181115,2022-03-02 00:31:55.000,-14,10.0.1.104,47867,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181116,2022-03-02 00:31:56.000,-15,10.0.1.104,47868,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181117,2022-03-02 00:31:57.000,-16,10.0.1.104,47869,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181118,2022-03-02 00:31:58.000,43,10.0.1.104,47870,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181119,2022-03-02 00:31:59.000,-18,10.0.1.104,47871,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181120,2022-03-02 00:32:00.000,41,10.0.1.104,47872,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181121,2022-03-02 00:32:01.000,-20,10.0.1.104,47873,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181122,2022-03-02 00:32:02.000,-21,10.0.1.104,47874,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181123,2022-03-02 00:32:03.000,-22,10.0.1.104,47875,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181124,2022-03-02 00:32:04.000,-23,10.0.1.104,47876,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181125,2022-03-02 00:32:05.000,36,10.0.1.104,47877,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181126,2022-03-02 00:32:06.000,35,10.0.1.104,47878,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181127,2022-03-02 00:32:07.000,-26,10.0.1.104,47879,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181128,2022-03-02 00:32:08.000,33,10.0.1.104,47880,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181129,2022-03-02 00:32:09.000,32,10.0.1.104,47881,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181130,2022-03-02 00:32:10.000,-29,10.0.1.104,47882,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181131,2022-03-02 00:32:11.000,30,10.0.1.104,47883,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:32:41.000,293.041,4.884,1646181161,1646181132,2022-03-02 00:32:12.000,29,10.0.1.104,47884,18.209.225.131,7777
2022-03-02 00:37:34.041,2022-03-02 00:31:41.000,353.041,5.884,1646181101,1646181133,2022-03-02 00:32:13.000,-32,10.0.1.104,47885,18.209.225.131,7777
